YEAR,TIME,VISIBILITY,DISTRICT,INVAGE,DRIVCOND,ACCLASS,INJURY
2017,1919,Clear,Toronto and East York,40 to 44,None,Non-Fatal Injury,Major
2017,144,Clear,North York,25 to 29,None,Fatal,Major
2017,144,Clear,North York,25 to 29,Unknown,Fatal,Fatal
2017,1805,Clear,Toronto and East York,65 to 69,None,Fatal,Fatal
2017,1805,Clear,Toronto and East York,40 to 44,Normal,Fatal,None
2017,2002,Clear,Etobicoke York,20 to 24,Normal,Non-Fatal Injury,Major
2017,2002,Clear,Etobicoke York,30 to 34,Normal,Non-Fatal Injury,Minimal
2017,2002,Clear,Etobicoke York,35 to 39,None,Non-Fatal Injury,None
2017,2002,Clear,Etobicoke York,5 to 9,None,Non-Fatal Injury,Minimal
2017,2002,Clear,Etobicoke York,5 to 9,None,Non-Fatal Injury,Minimal
2017,2002,Clear,Etobicoke York,0 to 4,None,Non-Fatal Injury,Minimal
2017,2002,Clear,Etobicoke York,25 to 29,None,Non-Fatal Injury,Minimal
2017,1649,Clear,Toronto and East York,50 to 54,Normal,Non-Fatal Injury,None
2017,1649,Clear,Toronto and East York,35 to 39,None,Non-Fatal Injury,Major
2017,1659,Clear,Etobicoke York,25 to 29,Normal,Non-Fatal Injury,None
2017,1659,Clear,Etobicoke York,40 to 44,Normal,Non-Fatal Injury,Major
2017,1858,Clear,Etobicoke York,15 to 19,Normal,Non-Fatal Injury,Major
2017,2132,Clear,North York,85 to 89,Inattentive,Non-Fatal Injury,None
2017,2132,Clear,North York,60 to 64,None,Non-Fatal Injury,Major
2017,1503,Clear,North York,55 to 59,Inattentive,Non-Fatal Injury,None
2017,1503,Clear,North York,55 to 59,None,Non-Fatal Injury,Major
2017,2045,Clear,Scarborough,65 to 69,Normal,Non-Fatal Injury,None
2017,2045,Clear,Scarborough,45 to 49,None,Non-Fatal Injury,Major
2017,2206,Clear,Toronto and East York,35 to 39,Inattentive,Non-Fatal Injury,None
2017,2206,Clear,Toronto and East York,20 to 24,None,Non-Fatal Injury,None
2017,2206,Clear,Toronto and East York,25 to 29,None,Non-Fatal Injury,Major
2017,543,Clear,Toronto and East York,60 to 64,Fatigue,Non-Fatal Injury,Major
2017,1530,Clear,Scarborough,5 to 9,None,Fatal,Fatal
2017,1530,Clear,Scarborough,50 to 54,Inattentive,Fatal,None
2017,2044,Clear,North York,25 to 29,Unknown,Non-Fatal Injury,None
2017,2044,Clear,North York,50 to 54,Normal,Non-Fatal Injury,Major
2017,2044,Clear,North York,15 to 19,None,Non-Fatal Injury,Major
2017,1857,Clear,North York,30 to 34,Unknown,Fatal,Fatal
2017,1857,Clear,North York,45 to 49,Normal,Fatal,Minimal
2017,205,Clear,Etobicoke York,20 to 24,Normal,Non-Fatal Injury,Minimal
2017,205,Clear,Etobicoke York,50 to 54,Normal,Non-Fatal Injury,Major
2017,205,Clear,Etobicoke York,35 to 39,None,Non-Fatal Injury,Minor
2017,205,Clear,Etobicoke York,25 to 29,None,Non-Fatal Injury,Minor
2017,325,Clear,Toronto and East York,70 to 74,Had Been Drinking,Non-Fatal Injury,None
2017,325,Clear,Toronto and East York,30 to 34,None,Non-Fatal Injury,Major
2017,645,Clear,Etobicoke York,45 to 49,Inattentive,Non-Fatal Injury,None
2017,645,Clear,Etobicoke York,60 to 64,None,Non-Fatal Injury,Major
2017,716,Clear,Toronto and East York,40 to 44,None,Non-Fatal Injury,Major
2017,716,Clear,Toronto and East York,60 to 64,Normal,Non-Fatal Injury,None
2017,2142,Clear,North York,25 to 29,None,Non-Fatal Injury,Major
2017,2142,Clear,North York,unknown,Normal,Non-Fatal Injury,None
2017,1546,Rain,Scarborough,40 to 44,Normal,Non-Fatal Injury,None
2017,1546,Rain,Scarborough,20 to 24,Normal,Non-Fatal Injury,Major
2017,1546,Rain,Scarborough,20 to 24,None,Non-Fatal Injury,None
2017,2025,Rain,Scarborough,unknown,Unknown,Non-Fatal Injury,None
2017,2025,Rain,Scarborough,65 to 69,None,Non-Fatal Injury,Major
2017,2110,Rain,Scarborough,0 to 4,None,Non-Fatal Injury,Minor
2017,2110,Rain,Scarborough,25 to 29,None,Non-Fatal Injury,Major
2017,2110,Rain,Scarborough,40 to 44,Normal,Non-Fatal Injury,Minor
2017,2110,Rain,Scarborough,65 to 69,Medical or Physical Disability,Non-Fatal Injury,Major
2017,151,Rain,Etobicoke York,25 to 29,None,Non-Fatal Injury,Major
2017,1616,Rain,Toronto and East York,75 to 79,Normal,Non-Fatal Injury,Major
2017,2359,Clear,Scarborough,40 to 44,Normal,Fatal,None
2017,2359,Clear,Scarborough,30 to 34,None,Fatal,None
2017,2359,Clear,Scarborough,60 to 64,Normal,Fatal,None
2017,2359,Clear,Scarborough,20 to 24,Normal,Fatal,Minor
2017,2359,Clear,Scarborough,70 to 74,None,Fatal,Fatal
2017,1248,Clear,Toronto and East York,30 to 34,Normal,Non-Fatal Injury,None
2017,1248,Clear,Toronto and East York,70 to 74,None,Non-Fatal Injury,Major
2017,620,Clear,Toronto and East York,40 to 44,Normal,Non-Fatal Injury,None
2017,620,Clear,Toronto and East York,45 to 49,Normal,Non-Fatal Injury,Minimal
2017,620,Clear,Toronto and East York,20 to 24,Had Been Drinking,Non-Fatal Injury,Major
2017,620,Clear,Toronto and East York,20 to 24,None,Non-Fatal Injury,Minimal
2017,620,Clear,Toronto and East York,20 to 24,None,Non-Fatal Injury,Minimal
2017,620,Clear,Toronto and East York,55 to 59,None,Non-Fatal Injury,Minimal
2017,620,Clear,Toronto and East York,25 to 29,None,Non-Fatal Injury,Minimal
2017,1630,Clear,North York,75 to 79,Medical or Physical Disability,Non-Fatal Injury,Major
2017,1630,Clear,North York,75 to 79,None,Non-Fatal Injury,Minor
2017,1815,Clear,North York,25 to 29,Normal,Fatal,Fatal
2017,1815,Clear,North York,45 to 49,Inattentive,Fatal,None
2017,900,Clear,Toronto and East York,25 to 29,None,Non-Fatal Injury,Major
2017,900,Clear,Toronto and East York,30 to 34,Normal,Non-Fatal Injury,None
2017,2017,Clear,Scarborough,20 to 24,Normal,Non-Fatal Injury,None
2017,2017,Clear,Scarborough,45 to 49,Normal,Non-Fatal Injury,Major
2017,2017,Clear,Scarborough,15 to 19,None,Non-Fatal Injury,Minor
2017,1550,Clear,Toronto and East York,unknown,Inattentive,Non-Fatal Injury,None
2017,1550,Clear,Toronto and East York,20 to 24,None,Non-Fatal Injury,Major
2017,2100,Clear,Toronto and East York,unknown,Unknown,Non-Fatal Injury,None
2017,2100,Clear,Toronto and East York,25 to 29,None,Non-Fatal Injury,Major
2017,1723,Clear,North York,75 to 79,None,Non-Fatal Injury,None
2017,1723,Clear,North York,70 to 74,None,Non-Fatal Injury,Minor
2017,1723,Clear,North York,30 to 34,None,Non-Fatal Injury,None
2017,1723,Clear,North York,30 to 34,None,Non-Fatal Injury,Minor
2017,1723,Clear,North York,35 to 39,Normal,Non-Fatal Injury,None
2017,1723,Clear,North York,45 to 49,Normal,Non-Fatal Injury,Minimal
2017,1723,Clear,North York,35 to 39,Normal,Non-Fatal Injury,None
2017,1723,Clear,North York,45 to 49,Normal,Non-Fatal Injury,None
2017,1723,Clear,North York,45 to 49,Normal,Non-Fatal Injury,None
2017,1723,Clear,North York,30 to 34,Normal,Non-Fatal Injury,Major
2017,1723,Clear,North York,20 to 24,Had Been Drinking,Non-Fatal Injury,None
2017,1625,Clear,Toronto and East York,30 to 34,Normal,Non-Fatal Injury,None
2017,1625,Clear,Toronto and East York,55 to 59,None,Non-Fatal Injury,Major
2017,1740,Clear,Toronto and East York,25 to 29,None,Non-Fatal Injury,Major
2017,1740,Clear,Toronto and East York,50 to 54,Inattentive,Non-Fatal Injury,None
2017,2246,Clear,Toronto and East York,60 to 64,Inattentive,Non-Fatal Injury,None
2017,2246,Clear,Toronto and East York,55 to 59,None,Non-Fatal Injury,Major
2017,2343,Clear,Scarborough,25 to 29,Unknown,Non-Fatal Injury,Major
2017,2230,Clear,Scarborough,60 to 64,Normal,Non-Fatal Injury,None
2017,2230,Clear,Scarborough,15 to 19,None,Non-Fatal Injury,Major
2017,1315,Clear,Scarborough,20 to 24,Normal,Non-Fatal Injury,Major
2017,1315,Clear,Scarborough,45 to 49,Inattentive,Non-Fatal Injury,None
2017,1806,Clear,Etobicoke York,50 to 54,Normal,Non-Fatal Injury,None
2017,1806,Clear,Etobicoke York,15 to 19,None,Non-Fatal Injury,Major
2017,1135,Clear,Scarborough,80 to 84,Medical or Physical Disability,Fatal,Fatal
2017,1535,Clear,Etobicoke York,5 to 9,None,Non-Fatal Injury,Major
2017,1535,Clear,Etobicoke York,45 to 49,Normal,Non-Fatal Injury,None
2017,752,Clear,North York,10 to 14,None,Non-Fatal Injury,Major
2017,752,Clear,North York,60 to 64,Normal,Non-Fatal Injury,None
2017,1134,Clear,Scarborough,45 to 49,Normal,Non-Fatal Injury,None
2017,1134,Clear,Scarborough,55 to 59,None,Non-Fatal Injury,Minimal
2017,1134,Clear,Scarborough,50 to 54,None,Non-Fatal Injury,Major
2017,1900,Clear,North York,15 to 19,Normal,Non-Fatal Injury,None
2017,1900,Clear,North York,20 to 24,None,Non-Fatal Injury,Major
2017,1423,Clear,Toronto and East York,30 to 34,Normal,Non-Fatal Injury,None
2017,1423,Clear,Toronto and East York,55 to 59,None,Non-Fatal Injury,Major
2017,2356,Clear,North York,20 to 24,"Ability Impaired, Alcohol",Non-Fatal Injury,None
2017,2356,Clear,North York,20 to 24,None,Non-Fatal Injury,Major
2017,2356,Clear,North York,20 to 24,None,Non-Fatal Injury,Minor
2017,2356,Clear,North York,20 to 24,None,Non-Fatal Injury,Minimal
2017,1740,Clear,Scarborough,40 to 44,Inattentive,Non-Fatal Injury,Minimal
2017,1740,Clear,Scarborough,45 to 49,Normal,Non-Fatal Injury,Minimal
2017,1740,Clear,Scarborough,65 to 69,None,Non-Fatal Injury,Minor
2017,1740,Clear,Scarborough,80 to 84,None,Non-Fatal Injury,Major
2017,1740,Clear,Scarborough,0 to 4,None,Non-Fatal Injury,Minimal
2017,1740,Clear,Scarborough,25 to 29,None,Non-Fatal Injury,Minimal
2017,1740,Clear,Scarborough,0 to 4,None,Non-Fatal Injury,Minimal
2017,1740,Clear,Scarborough,60 to 64,None,Non-Fatal Injury,Minimal
2017,1740,Clear,Scarborough,65 to 69,None,Non-Fatal Injury,Minimal
2017,1740,Clear,Scarborough,50 to 54,None,Non-Fatal Injury,Minimal
2017,900,Clear,Toronto and East York,20 to 24,None,Non-Fatal Injury,Major
2017,900,Clear,Toronto and East York,35 to 39,Normal,Non-Fatal Injury,None
2017,900,Clear,Toronto and East York,55 to 59,Normal,Non-Fatal Injury,None
2017,1815,Clear,Toronto and East York,5 to 9,None,Fatal,Fatal
2017,2150,Rain,North York,15 to 19,Inattentive,Non-Fatal Injury,None
2017,2150,Rain,North York,65 to 69,None,Non-Fatal Injury,Major
2017,2150,Rain,North York,15 to 19,None,Non-Fatal Injury,None
2017,548,Clear,North York,25 to 29,Fatigue,Non-Fatal Injury,Major
2017,548,Clear,North York,30 to 34,Normal,Non-Fatal Injury,Minor
2017,548,Clear,North York,30 to 34,None,Non-Fatal Injury,None
2017,1025,Clear,North York,85 to 89,Medical or Physical Disability,Non-Fatal Injury,Major
2017,1345,Clear,North York,40 to 44,Inattentive,Non-Fatal Injury,Minor
2017,1345,Clear,North York,30 to 34,Normal,Non-Fatal Injury,Major
2017,1345,Clear,North York,65 to 69,Normal,Non-Fatal Injury,None
2017,1345,Clear,North York,55 to 59,Normal,Non-Fatal Injury,None
2017,1345,Clear,North York,65 to 69,None,Non-Fatal Injury,None
2017,1345,Clear,North York,75 to 79,None,Non-Fatal Injury,None
2017,1343,Clear,Toronto and East York,60 to 64,Inattentive,Non-Fatal Injury,None
2017,1343,Clear,Toronto and East York,35 to 39,Normal,Non-Fatal Injury,Major
2017,1305,Clear,North York,70 to 74,Inattentive,Non-Fatal Injury,Major
2017,1305,Clear,North York,65 to 69,Normal,Non-Fatal Injury,None
2017,1305,Clear,North York,50 to 54,Normal,Non-Fatal Injury,Minimal
2017,1305,Clear,North York,60 to 64,None,Non-Fatal Injury,Minimal
2017,1305,Clear,North York,80 to 84,None,Non-Fatal Injury,Minimal
2017,1750,Rain,Toronto and East York,30 to 34,Inattentive,Non-Fatal Injury,Major
2017,900,Clear,Scarborough,50 to 54,Inattentive,Non-Fatal Injury,Minor
2017,900,Clear,Scarborough,80 to 84,Normal,Non-Fatal Injury,Minor
2017,900,Clear,Scarborough,20 to 24,None,Non-Fatal Injury,Major
2017,950,Clear,North York,40 to 44,Normal,Fatal,None
2017,950,Clear,North York,15 to 19,None,Fatal,Fatal
2017,950,Clear,North York,15 to 19,None,Fatal,Major
2017,1540,Clear,Scarborough,15 to 19,None,Non-Fatal Injury,Major
2017,1540,Clear,Scarborough,35 to 39,Unknown,Non-Fatal Injury,None
2017,1800,Clear,Etobicoke York,30 to 34,Normal,Non-Fatal Injury,Major
2017,1504,Clear,Toronto and East York,55 to 59,Normal,Non-Fatal Injury,None
2017,1504,Clear,Toronto and East York,60 to 64,None,Non-Fatal Injury,Major
2017,2018,Clear,Toronto and East York,30 to 34,Normal,Non-Fatal Injury,None
2017,2018,Clear,Toronto and East York,25 to 29,Normal,Non-Fatal Injury,Major
2017,156,Clear,North York,20 to 24,None,Non-Fatal Injury,Major
2017,156,Clear,North York,35 to 39,Had Been Drinking,Non-Fatal Injury,Minimal
2017,1134,Clear,Scarborough,55 to 59,Inattentive,Fatal,None
2017,1134,Clear,Scarborough,70 to 74,None,Fatal,Fatal
2017,2330,Clear,Toronto and East York,unknown,Inattentive,Non-Fatal Injury,None
2017,2330,Clear,Toronto and East York,40 to 44,None,Non-Fatal Injury,Major
2017,1732,Clear,Etobicoke York,30 to 34,Normal,Non-Fatal Injury,None
2017,1732,Clear,Etobicoke York,60 to 64,Normal,Non-Fatal Injury,Major
2017,1732,Clear,Etobicoke York,55 to 59,None,Non-Fatal Injury,None
2017,825,Rain,North York,25 to 29,Normal,Non-Fatal Injury,Major
2017,1320,Rain,Scarborough,20 to 24,None,Non-Fatal Injury,Major
2017,1320,Rain,Scarborough,40 to 44,Normal,Non-Fatal Injury,None
2017,701,Clear,Toronto and East York,50 to 54,Inattentive,Non-Fatal Injury,None
2017,701,Clear,Toronto and East York,65 to 69,None,Non-Fatal Injury,Major
2017,715,Clear,Toronto and East York,55 to 59,Inattentive,Non-Fatal Injury,None
2017,715,Clear,Toronto and East York,25 to 29,None,Non-Fatal Injury,Major
2017,1030,Clear,Toronto and East York,35 to 39,Normal,Non-Fatal Injury,None
2017,1030,Clear,Toronto and East York,20 to 24,None,Non-Fatal Injury,Major
2017,135,Clear,Toronto and East York,20 to 24,Unknown,Non-Fatal Injury,Major
2017,1543,Clear,Toronto and East York,60 to 64,None,Non-Fatal Injury,Major
2017,1543,Clear,Toronto and East York,55 to 59,Normal,Non-Fatal Injury,None
2017,1055,Clear,Scarborough,30 to 34,Normal,Non-Fatal Injury,None
2017,1055,Clear,Scarborough,80 to 84,None,Non-Fatal Injury,Major
2017,1404,Clear,Scarborough,25 to 29,Inattentive,Non-Fatal Injury,Minor
2017,1404,Clear,Scarborough,60 to 64,None,Non-Fatal Injury,Major
2017,635,Clear,Etobicoke York,45 to 49,Inattentive,Non-Fatal Injury,Major
2017,1605,Clear,Toronto and East York,25 to 29,None,Non-Fatal Injury,Major
2017,1605,Clear,Toronto and East York,40 to 44,Normal,Non-Fatal Injury,None
2017,1922,Clear,Toronto and East York,25 to 29,Inattentive,Non-Fatal Injury,None
2017,1922,Clear,Toronto and East York,20 to 24,Normal,Non-Fatal Injury,Major
2017,854,Clear,North York,15 to 19,None,Non-Fatal Injury,Minimal
2017,854,Clear,North York,75 to 79,Normal,Non-Fatal Injury,Minimal
2017,854,Clear,North York,20 to 24,Normal,Non-Fatal Injury,None
2017,854,Clear,North York,45 to 49,Normal,Non-Fatal Injury,Minimal
2017,854,Clear,North York,65 to 69,Unknown,Non-Fatal Injury,Major
2017,1505,Clear,Etobicoke York,20 to 24,Inattentive,Non-Fatal Injury,Major
2017,1505,Clear,Etobicoke York,60 to 64,Normal,Non-Fatal Injury,None
2017,1505,Clear,Etobicoke York,70 to 74,None,Non-Fatal Injury,None
2017,1606,Clear,Scarborough,25 to 29,Normal,Fatal,Minimal
2017,1606,Clear,Scarborough,40 to 44,None,Fatal,Major
2017,1606,Clear,Scarborough,0 to 4,None,Fatal,Fatal
2017,1606,Clear,Scarborough,55 to 59,Normal,Fatal,Minimal
2017,1719,Clear,North York,70 to 74,Medical or Physical Disability,Non-Fatal Injury,Major
2017,1719,Clear,North York,25 to 29,Normal,Non-Fatal Injury,None
2017,1719,Clear,North York,25 to 29,Normal,Non-Fatal Injury,None
2017,1719,Clear,North York,25 to 29,None,Non-Fatal Injury,None
2017,2001,Clear,North York,25 to 29,Normal,Non-Fatal Injury,Major
2017,2001,Clear,North York,20 to 24,Normal,Non-Fatal Injury,None
2017,2001,Clear,North York,25 to 29,Normal,Non-Fatal Injury,None
2017,1200,Clear,Scarborough,65 to 69,Normal,Non-Fatal Injury,None
2017,1200,Clear,Scarborough,50 to 54,None,Non-Fatal Injury,Major
2017,21,Clear,Toronto and East York,35 to 39,Normal,Non-Fatal Injury,None
2017,21,Clear,Toronto and East York,25 to 29,Normal,Non-Fatal Injury,Major
2017,21,Clear,Toronto and East York,25 to 29,None,Non-Fatal Injury,Major
2017,1513,Clear,Toronto and East York,55 to 59,Inattentive,Non-Fatal Injury,None
2017,1513,Clear,Toronto and East York,40 to 44,Normal,Non-Fatal Injury,Major
2017,1513,Clear,Toronto and East York,15 to 19,None,Non-Fatal Injury,Minor
2017,1820,Clear,Toronto and East York,30 to 34,Inattentive,Non-Fatal Injury,Minimal
2017,1820,Clear,Toronto and East York,35 to 39,Normal,Non-Fatal Injury,Major
2017,2101,Rain,Etobicoke York,70 to 74,Normal,Non-Fatal Injury,None
2017,2101,Rain,Etobicoke York,10 to 14,None,Non-Fatal Injury,Major
2017,1543,Clear,Scarborough,20 to 24,Inattentive,Non-Fatal Injury,Major
2017,1543,Clear,Scarborough,55 to 59,Normal,Non-Fatal Injury,None
2017,1543,Clear,Scarborough,unknown,None,Non-Fatal Injury,None
2017,1227,Clear,North York,65 to 69,Normal,Non-Fatal Injury,None
2017,1227,Clear,North York,70 to 74,None,Non-Fatal Injury,Major
2017,1550,Clear,Toronto and East York,50 to 54,Normal,Non-Fatal Injury,None
2017,1550,Clear,Toronto and East York,55 to 59,None,Non-Fatal Injury,Major
2017,1700,Clear,North York,60 to 64,Other,Non-Fatal Injury,Major
2017,1700,Clear,North York,60 to 64,None,Non-Fatal Injury,None
2017,1510,Clear,Toronto and East York,45 to 49,Inattentive,Non-Fatal Injury,None
2017,1510,Clear,Toronto and East York,10 to 14,None,Non-Fatal Injury,None
2017,1510,Clear,Toronto and East York,85 to 89,None,Non-Fatal Injury,Major
2017,1045,Clear,Toronto and East York,70 to 74,None,Non-Fatal Injury,Major
2017,1045,Clear,Toronto and East York,55 to 59,Normal,Non-Fatal Injury,None
2017,1155,Clear,North York,25 to 29,Normal,Non-Fatal Injury,None
2017,1155,Clear,North York,75 to 79,None,Non-Fatal Injury,Major
2017,1648,Clear,Scarborough,65 to 69,Normal,Non-Fatal Injury,None
2017,1648,Clear,Scarborough,15 to 19,None,Non-Fatal Injury,Major
2017,1800,Clear,Toronto and East York,35 to 39,Inattentive,Non-Fatal Injury,None
2017,1800,Clear,Toronto and East York,35 to 39,None,Non-Fatal Injury,Major
2017,1800,Clear,Toronto and East York,0 to 4,None,Non-Fatal Injury,None
2017,1800,Clear,Toronto and East York,0 to 4,None,Non-Fatal Injury,None
2017,248,Rain,Toronto and East York,30 to 34,Normal,Non-Fatal Injury,None
2017,248,Rain,Toronto and East York,30 to 34,None,Non-Fatal Injury,Major
2017,1808,Clear,Etobicoke York,15 to 19,Normal,Non-Fatal Injury,Minor
2017,1808,Clear,Etobicoke York,40 to 44,Normal,Non-Fatal Injury,Minor
2017,1808,Clear,Etobicoke York,20 to 24,None,Non-Fatal Injury,Minor
2017,1808,Clear,Etobicoke York,20 to 24,None,Non-Fatal Injury,Major
2017,1808,Clear,Etobicoke York,20 to 24,None,Non-Fatal Injury,Minor
2017,1808,Clear,Etobicoke York,20 to 24,None,Non-Fatal Injury,Minor
2017,1808,Clear,Etobicoke York,15 to 19,None,Non-Fatal Injury,Minor
2017,1808,Clear,Etobicoke York,15 to 19,None,Non-Fatal Injury,Minor
2017,1304,Clear,Etobicoke York,70 to 74,None,Fatal,Fatal
2017,1304,Clear,Etobicoke York,60 to 64,Normal,Fatal,None
2017,306,Clear,Etobicoke York,35 to 39,Normal,Non-Fatal Injury,Major
2017,306,Clear,Etobicoke York,65 to 69,Inattentive,Non-Fatal Injury,None
2017,306,Clear,Etobicoke York,20 to 24,None,Non-Fatal Injury,None
2017,2240,Clear,Etobicoke York,40 to 44,Normal,Non-Fatal Injury,None
2017,2240,Clear,Etobicoke York,20 to 24,None,Non-Fatal Injury,None
2017,2240,Clear,Etobicoke York,30 to 34,None,Non-Fatal Injury,None
2017,2240,Clear,Etobicoke York,10 to 14,None,Non-Fatal Injury,None
2017,2240,Clear,Etobicoke York,15 to 19,None,Non-Fatal Injury,Major
2017,2240,Clear,Etobicoke York,15 to 19,None,Non-Fatal Injury,Major
2017,1312,Clear,Toronto and East York,55 to 59,None,Non-Fatal Injury,Major
2017,1312,Clear,Toronto and East York,45 to 49,Inattentive,Non-Fatal Injury,None
2017,835,Clear,Etobicoke York,20 to 24,Inattentive,Non-Fatal Injury,Major
2017,835,Clear,Etobicoke York,20 to 24,None,Non-Fatal Injury,None
2017,1547,Clear,Toronto and East York,55 to 59,Inattentive,Non-Fatal Injury,None
2017,1547,Clear,Toronto and East York,50 to 54,None,Non-Fatal Injury,Major
2017,2300,Clear,Etobicoke York,60 to 64,Normal,Non-Fatal Injury,None
2017,2300,Clear,Etobicoke York,30 to 34,Normal,Non-Fatal Injury,Major
2017,1900,Clear,Etobicoke York,75 to 79,Normal,Non-Fatal Injury,Minimal
2017,1900,Clear,Etobicoke York,20 to 24,Unknown,Non-Fatal Injury,Major
2017,2007,Clear,Toronto and East York,35 to 39,Normal,Fatal,Fatal
2017,2007,Clear,Toronto and East York,35 to 39,Normal,Fatal,Minimal
2017,2007,Clear,Toronto and East York,45 to 49,Normal,Fatal,Minimal
2017,1200,Clear,North York,40 to 44,Inattentive,Non-Fatal Injury,None
2017,1200,Clear,North York,50 to 54,None,Non-Fatal Injury,Major
2017,1250,Clear,North York,10 to 14,None,Non-Fatal Injury,Major
2017,1250,Clear,North York,60 to 64,None,Non-Fatal Injury,None
2017,1250,Clear,North York,15 to 19,None,Non-Fatal Injury,None
2017,1250,Clear,North York,55 to 59,Normal,Non-Fatal Injury,Minor
2017,1250,Clear,North York,35 to 39,Normal,Non-Fatal Injury,None
